commenterID,commentBody,date_posted
UCxjODQCKX7EUb9gXS3zArGQ,Iran said that want to fight,2026-03-24T11:16:47Z
UCHO9pn_2sTNGZZ2Mntnn1TQ,"The regime decapitation strategy assume the public would rise up and overthrow the IRGC regime but it failed. Two options remain - a boots on the ground, Iraq type invasion or create an economic collapse to trigger internal strife to overthrow the IRGC. Trump does not have the guts for either one so the end result will be a bad deal which will allow Iran to re-arm and rebuild its missile and nuke program.",2026-03-24T11:16:42Z
UCE9dMRnd_xu_A7XO6VDFQ2A,"I wounder if Iran appreciates the sanctions, Trump lifted on them🤔",2026-03-24T11:16:35Z
UCwxxD7qo60hGodc6Tr9CPXg,"They only have big missiles left, keep pushing.",2026-03-24T11:16:34Z
UCa_0Itk-YYra6Elb7bGfOww,Operation epic failure.,2026-03-24T11:16:29Z
UCjaYeSbkFjfJ6xX5uWCTvSA,"Is it me or did somebody else notice, that the field reporter could have a tattoo of phoniness on his forehead and nobody would notice.",2026-03-24T11:16:21Z
UCAZ7yBAgTGJRe96VWo9GJjg,"Trey, Trey, Trey,  drama queen.  That is not ""black smoke"". Stop embellishing. Slow down and take a breath every once in a while.",2026-03-24T11:16:11Z
UCBT2JAyY1NIqiDKaN1IA65g,Fox please send Trey on a well deserved vacay. He looks so tired 😢,2026-03-24T11:16:10Z
UCNYKKO9LnGUYtmJa9w28a3w,"Dude, living in Israel must suck so bad 😅",2026-03-24T11:16:08Z
UCx-aSWGtY00FnoqVEaJmo1w,There  should be regime change in Iran to stop the  terrorists exported to the world,2026-03-24T11:16:01Z
UCeM9jOpTTO40iooGK9FlaxQ,How many more missiles does Iran have?,2026-03-24T11:15:57Z
UCvpt6mYZkjew67Ifs1F8sJQ,Five days for Middle East allies to prepare their defense not for Iran to make a deal.,2026-03-24T11:15:56Z
UCBmfySsiUBmpU1XpruoL78A,*EPIC DEFEAT*  «burning money»,2026-03-24T11:15:54Z
UChVA2OXzi3ekTjcJ6UJSqbQ,Israel cant hold it so thwy need to resupply their interceptor in 5 days😂😂,2026-03-24T11:15:50Z
UCN7kjd1kvhwROvlJ-51cCSg,"Looks like Iran does not want a “ Deal” 
Lobbing ballistic missiles which have no military purpose, shows their debauchery!!
They never negotiate truly!
They lie, lie, lie! As their father is the Father of Lies!",2026-03-24T11:15:43Z
UCuOlH1vbj3CjHvrLAIivfbQ,"Iran doesn’t want a deal, they are dug in. Nobody cares how many targets have been struck.",2026-03-24T11:15:43Z
UCgMgUiPxxY2_Kg2mf_hT_Xw,Finally some good news,2026-03-24T11:15:42Z
UCWGPRuU94-iI3Wn8IYeUAQg,No deal you di,2026-03-24T11:15:41Z
UCpbBszl8GMWN2UeY0GFAufw,Netanyahu doesn't want a deal. He is just TALKING about it. But Netanyahu will NOT allow a deal to be made. Trump is delivering EVERYTHING Netanyahu has ever wanted.... Netanyahu wants war to stay out of prison. Netanyahu is supposed to be in jail and as soon as the war ends so does him being prime minister.,2026-03-24T11:15:41Z
UC0aYLrPSgvFGb8CXDo25Jag,perpetual self induced victims,2026-03-24T11:15:20Z
UCnewSsMKWwt2_NSht_w4Q1A,"Period - Iran, not  necessarily the people,  has an evil regime bent on Islamic eschatology which has no place for those they deem as infidels , which in fact includes most of the world . Not to be trusted at all ,  even with peace treaties which might be necessary , but always treated with extreme caution - wisdom in factv.",2026-03-24T11:15:19Z
UC83aKYI8lrg_W3mCc89_Tbw,That is 220 lb Epistein bomb !!!,2026-03-24T11:15:13Z
UCwHfyBtImZDkGHYqwyeafpg,"So what is that, 100 kg? USA is hitting with 5k kg bombs. 100 kg is kinda light isn't? Is Iran running out of boom?",2026-03-24T11:15:06Z
UC7_6348NOaeKEs-gUHYGP_Q,But their missiles were 100% obliterated?,2026-03-24T11:15:06Z
UCdcZAXl4wUgdotiZA6lmFvg,Just napalm Iran turn it back into a barren desert and be done with it,2026-03-24T11:15:00Z
UCpMZAAanY1d_3RZ8WNM09gg,Apparently the Iranians never received the text! They got all upset and blocked mr Trump 😊.,2026-03-24T11:14:59Z
UCwjrkqXiNruFJnW2XYWYjqw,"This is why u can't give em even an inch of leniency, they just backstab you like the rats they truly are.",2026-03-24T11:14:53Z
UCdgMWe0pqyucVdXNVN-2G5Q,And more body bag is waiting for usa. Just keep in mind.,2026-03-24T11:14:52Z
UCmPonpO6Gy3TNl84MxhfVlw,Awesome,2026-03-24T11:14:51Z
UCCmJ3uv6dby_ZZTcYooeJNw,So satisfyin,2026-03-24T11:14:39Z
UCv7Oi4MmdsNhcKE3loN3mZA,But....but.... Trump and his administration told me they destroyed their military. How can they be doing that? Haha,2026-03-24T11:14:39Z
UCLrxApVc4tmOEYVG4mpAalg,"more and more of us are seeing it, keep it up. support the troops! get them better leaders.",2026-03-24T11:14:39Z
UCksheHKI8uq80c3LN9uPaIw,No 5 Days Obliterate the entire country Now!,2026-03-24T11:14:29Z
UCeTjxlrvcjXVcX1AsTLARcA,"Don't worry, guys. Trump said we already won!",2026-03-24T11:14:27Z
UC1BYqmo-w-XSEvdGeti-JtA,"it's nice to see israeli military targets up in flames, what a beautiful site!",2026-03-24T11:14:25Z
UCGSZYiy0_DqP3GPe9TfVh-Q,This is what 90% looks like... smh imagine what 80%or 70% would have looked like...,2026-03-24T11:14:14Z
UCeKqGQYImyCQnL18UeLi73w,Fuckry fuckry everyday fuckry,2026-03-24T11:14:13Z
UC30XYnAsCW3PCgH2DJuf64Q,Wow live bye the sword die bye the sword,2026-03-24T11:14:10Z
UCdW8tJBjAJ-414cFT3f3dTw,Targeting civilians is disgusting,2026-03-24T11:14:05Z
UC2jYDBEsTnqiGx9naWAs80g,Trump the chump will be happy to see LOTS OF MARINES coming home in body bags,2026-03-24T11:14:03Z
UClNVTr1s1bmfH5vX4Bb0n7w,Almost time for Gods Lightbulb to light up Iran.,2026-03-24T11:14:03Z
UCdbU0_RDvSf53LdgeB1IYRw,"USA and Israel are cheaters , killers , aggressors, invaders, Hippocrates and fraudulous so Iran should not believe in them. Iran should take revenge of its people.",2026-03-24T11:13:53Z
UCB5EXzihyT26zFBZoVJDKKQ,We need some loyalty in Americans people look at Mex with a massive corruption in government but still shows loyalty 🇺🇸💪⚔️🛡️🐎✝️❤️,2026-03-24T11:13:51Z
UCkpj5iqZLourFDjxNZzE6Sw,Thought they are done. Longest one week war I have seen so far,2026-03-24T11:13:47Z
UCpbBszl8GMWN2UeY0GFAufw,Trumps talking about a nuclear bomb there,2026-03-24T11:13:44Z
UCeXDYWSAObQAxUrPU-EssSA,I don’t know if there has been a worse time to have a r*tard for a president.,2026-03-24T11:13:44Z
UCdgMWe0pqyucVdXNVN-2G5Q,"Trump, one of the greatest liar in the history.",2026-03-24T11:13:39Z
UC9eRRf9gEynV4wzE3z5SJwQ,NO BLOODY DEAL WITH TERRORISTS,2026-03-24T11:13:36Z
UClmesQq7sDQmd8pgU5RdpGg,Epstein fury😂😂😂😂,2026-03-24T11:13:35Z
UCfHegrhOBK3bGHE5a3avrzg,What happened to 48 Tacos,2026-03-24T11:13:32Z
UCaDBANFq_wHg1UTQ4nbGv8g,"If you vote for me, I will put an end to this war in 24h.",2026-03-24T11:13:29Z
UC_EvT-A0yNuw8dfLi_ml0YQ,I think Iran is going to flatten israel,2026-03-24T11:13:28Z
UCH85Bwb1MiQnKNW5Gf_do2w,Keep at it Iran!!,2026-03-24T11:13:23Z
UC48srHsckf11Yep3dgY0Elw,fox peewee. don’t care about isreal fool,2026-03-24T11:13:18Z
UC4PZoN4xcCT1QuhaYJW6WTg,"When has Iran ever honoured any ""deal""? Never.",2026-03-24T11:13:14Z
UCzLCr5FnzceO7xqiZ2jziWw,"Devil Makes Deals, God Makes Justice!",2026-03-24T11:13:06Z
UCpJkuvid5M-tjJHGDiGZZUA,"After war between Iran and USA, Isreal I hate to listen Fox news cus they hide the crucial things",2026-03-24T11:13:03Z
UCj0tZXuXRJz5CkYCubdgHCQ,"Ahh yes this is the result of winning too much 
Tired of winning yet 😂",2026-03-24T11:12:55Z
UCbu9SUmYg0shTWmbAUZtEDA,Promised 3000 years ago.,2026-03-24T11:12:52Z
UCnttRUs5I4tzwnJJtVg5h7w,Was this before or after the 5 day ceasefire?,2026-03-24T11:12:51Z
UClSMHdgrbKhB3ZgVLXFdWOA,"No deal nooooooooooo
Regime change is a must",2026-03-24T11:12:44Z
UCmi9cNmb8XTXxCVJc1G3FLQ,Anyone figure out why this war is happening?,2026-03-24T11:12:42Z
UCHJx4-mO6otfIXgtLKvqf1A,The war is over !,2026-03-24T11:12:38Z
UCRFR5y0X0dvBjmSQ6GzZmDA,Iran should level that city boycott ISREAL trump is a lier,2026-03-24T11:12:33Z
UCuZFTj0RIYd9wVmU80n3zOw,First 48 hours now 5 days  no negotiations finish the job,2026-03-24T11:12:28Z
UCvsIVySs_XKLGny-wuQNj2g,"48 hours turned into 5 days .
What next 8 weeks ?",2026-03-24T11:12:21Z
UCtthUI71hHFUl5ZI9iThzvg,"“Don’t ask a man his income, a woman her age… and a jewish evidence .",2026-03-24T11:12:19Z
UC9-D4mD1JAgj4KDbJe6xrRg,"Everything about this is embarrassing. 

Embarrassing that we were dragged into this mess.

Embarrassing that a man who called himself the candidate of peace is doing this. 

Embarrassing that his supporters, predominately isolationists, are bending over backwards to justify it. 

Embarrassing that that GOP sycophants in Congress refuse to stand up to the President to uphold the Constitution. 

Embarrassing that state regime media known as Fox News spins this circus to no end.",2026-03-24T11:12:16Z
UCj0tZXuXRJz5CkYCubdgHCQ,Operation epic fear,2026-03-24T11:12:08Z
UCEZLO_HeUNoy_50UNDqGTIQ,Not enough!!!,2026-03-24T11:12:07Z
UCyZRNh0jOQstSTUwVMZnggg,Fake news lol... these guys they are disgrace to society and republican party in general. Shame on you Fox News,2026-03-24T11:12:06Z
UC99rKSCRkPEt0S1LNlMVUfg,You dummy’s just said yesterday it’s a cease-fire.,2026-03-24T11:12:05Z
UCYfBAhy_IES2IdjtS4o4VOA,Wait…I thought Iran was completely obliterated president trump?,2026-03-24T11:12:04Z
UClyiXZvXqtFpwTLG8XgS1zw,"For those in the back, let me decode Trumps dialogue. 5 days simply means they are planning another secret attack on the ground likely using Special Paramilitary Forces like Seals, Delta and Green Beret.

If I can decode Trump so can Iran. So they are ready and waiting. How? They have Satellites covering all of the oceans and land.",2026-03-24T11:11:55Z
UCi0xc8bMfu1i-97cqgU8eJw,What kind of fake news is this. Barrage of missiles?? Trump said he has obliterated Iran's missiles!,2026-03-24T11:11:53Z
UClZegCXxSCBWCnmXB6r9qLg,Trey doesn't look good.,2026-03-24T11:11:52Z
UCpTA_6a4GXE49TmUnbx-tNQ,Fox news  wait tonight on Israel sky . Coming nite is too good for Israel.,2026-03-24T11:11:50Z
UCDVUsV9W1IqooG6CgQjrIDg,Just imagine how rich americans would be has they not spent a single dollar on israel,2026-03-24T11:11:49Z
UCUR28Y7peHICSsKzCD62JNg,"There is no way around it, its time for complete annihilation",2026-03-24T11:11:32Z
UCFmxvHiKpzCHTgFbOX2j85A,"My biggest fear ?
Invasion, we can’t defeat fanatics that love martyrdom 
This will be two times worse than the Irak war.",2026-03-24T11:11:31Z
UCND5jIYFSw-C2KJIRG_JTyA,"Let 4 more days time run out . If they don’t come around , at least President Trump exhausted all possibilities 🥰",2026-03-24T11:11:29Z
UCEA_E-eqV4qHTNje-gCZyXw,“I will end the Russia Ukraine war in 24 hours” NOT! 😂😂😂,2026-03-24T11:11:25Z
UC05YLRhpQSRvTwMs0GeOydg,Aren't we all tired of fighting for Israel?,2026-03-24T11:11:22Z
UCgn16VN3Cxzd2cqz3xs8r8w,the war will not be won until boots are on the ground. thats why bush was able to take iraq in a couple minutes,2026-03-24T11:11:22Z
UCZ3_wERKfeopyB0qrbTtlsg,"After all this time, they don't have enough spies or snitches in Iran to track down all of these weapons? But I guess they are getting supplied weapons from Russia 
Does Israel have Nukes?",2026-03-24T11:11:18Z
UCanpJ4vYjtQYUFdVI1Ywj8g,Deal?? Sounds like were scared,2026-03-24T11:11:14Z
UCxEpLcr9jxrtoo1KSunP3mw,The Israeli regime will keep getting hit as long they continue fighting. Iran is a sovereign country. The USA regime is trash lead by a baby killer President Trump who was TACO yesterday! Fu*k Trump and his ultimatums. He doesn't run Iran.,2026-03-24T11:11:11Z
UCb4MVuP6q2iZkHSCqaF-aog,Y’all took out there leaders and there daughters and say let’s come up with a deal. They are not making a deal,2026-03-24T11:11:11Z
UCYvekfXIlCJd7UuY3lhtbKQ,Insider trading gone wild. That’s what the 5 days are for,2026-03-24T11:11:10Z
UCWEU76yyKck2f7ELkwN_VWQ,I thought we won?,2026-03-24T11:11:08Z
UCGqehiFgTCuh83RWt41UKWg,"CHYNA:""GOOD JOB IRAN FOR HELPING ME TO BE THE KING OF THE WORLD! WELCOME TO MY HEGEMONY!""",2026-03-24T11:11:06Z
UCukOFpooIhp22jAFrGU_hvQ,i thought yall said there was a 5 day pause lmao,2026-03-24T11:11:02Z
UCdFxAiV6LO4GINQ_Pjvj0ZQ,Trump is threatening nuclear war.  Great.  That's just great. Thanks Fox News enablers and Mr. Murdoch. I will lower you a turnip.,2026-03-24T11:10:59Z
UC6vHmn4D4LrG1X-rTp5tzng,"Those who create wars care nothing about their people they only care about their own prosperity, it is always the innocent who suffer. Think of them as bullies who use their military to beat up the citizens of other countries.",2026-03-24T11:10:58Z
UCb4acJ8Rk463IM2pyXEzObw,can anyone imagine this regime with nuclear power ?!!!,2026-03-24T11:10:50Z
UCsW5KFQx89HMFCzB2ozjZaA,Netanyahu is war criminal.,2026-03-24T11:10:45Z
UCxD2PSJboz-pxzb95Zlg2Hw,can anyone tell me how much the American tax payer is carrying this war forward.,2026-03-24T11:10:44Z
UCOQE0C1HxdSQJkthO53ltvg,Why would I possibly care? Ishell can go f**k themselves. Do better Iran.,2026-03-24T11:10:42Z
UC2jYDBEsTnqiGx9naWAs80g,"Why are you NOT showing what is really happening in israel, Tel Aviv got BATTERED last night but Israel wants it censored and you are obliging.",2026-03-24T11:10:39Z
UCDVUsV9W1IqooG6CgQjrIDg,"America cant even defeat iran, what chance do they have against russia and china?... time for america to retreat ans stay quiet",2026-03-24T11:10:37Z
UCQiY7nO6RHDS3bTdj-73XfQ,220lb? Whoopi Do!,2026-03-24T11:10:35Z
UCtLHDgZ8tmf3HvqLF1jvdfw,Netanyahu needs to be in prison and Trump needs to be in a care home.,2026-03-24T11:10:27Z
UC-JRcfWhQP0XVUqOJy7W5Fg,"Have to say it; if your bringing boots because your out of bombs, SHAME on you for underestimating Iran's capabilities less a nuclear weapon.  Safe to say you are loosing the war if we are talking 1 million dollar intercept missiles compared to a 30,000 drone strike.",2026-03-24T11:10:27Z
UCfs_EHJa8wVtzKzq8AwNljA,Take the oil island and go in and secure the nuclear material and remove it if they don’t agree take the island and blow up all of their electricity so then it takes 30 years to rebuild,2026-03-24T11:10:26Z
UCYNGXwapdOb9pu9pceRl9HA,"Two more weeks, two more weeks, two more weeks",2026-03-24T11:10:24Z
UCVh-Iq-g-mIJxl8szCaiMtA,No CEASEFIRE?,2026-03-24T11:10:22Z
UCr6DHFARx9SsyzSJS43xB4g,Keep em coming Iran. The Epstein paedo terrorists cannot be trusted so no deal. The world salutes you. Maybe if you win this filth will stop sodomising children with knives.,2026-03-24T11:10:18Z
UClfHXXkJby_wWxkNFONH1NA,He calling but they not answering lol,2026-03-24T11:10:14Z
UCxKRYehi9i9sAo6E76PGZiw,"What has truly been completely erased is your brain, which was too short from the very beginning, Don.",2026-03-24T11:10:13Z
UCl_9bBCSS55nOg0bETREIbQ,THE DEAL... its a smokescreen Trumps goin in,2026-03-24T11:10:07Z
UC6Hf0aeS4nHBrcU_5usmdQQ,I'm so tired of winning 😂😂😂,2026-03-24T11:10:06Z
UCfXjzJSJo02Sqh4ucmL6Wag,FAFO 😂😂😂 🤦🏿 the president is lying,2026-03-24T11:10:06Z
UCq54Nh6BVmfF6ijWUYdEuBQ,Let these devils to make a deal,2026-03-24T11:09:54Z
UCP_9tes9zT6HTd-VxoCdGCQ,iran got hit first so response.,2026-03-24T11:09:53Z
UCesuP0YzPiC58E6jhw_ecmA,Más vale un mal acuerdo de paz que una gran guerra pero eso ya no depende de EE.UU. Trump puede seguir aportando armas y hombres a su amigo Bb. Haz grande al Gran Israel otra vez.,2026-03-24T11:09:52Z
UCUq461sWfJbhH1FvEqgxjgQ,We won in the first hour,2026-03-24T11:09:47Z
UCLv_e96gb620nHAzImXInAg,"During times like these, as Geroge Carlin would say, sit back and enjoy the show 🎉",2026-03-24T11:09:46Z
UC_7R8VPMxRao19u9xtjeqmQ,"Why would Iran want to negotiate with countries that attacked them unprovoked twice? All while actual negotiations were under way? You reap what you sow. 
America is the evil empire now.",2026-03-24T11:09:44Z
UCpTA_6a4GXE49TmUnbx-tNQ,USA and Israel have to pay the price,2026-03-24T11:09:38Z
UCjk8co3Gn_225LdLmk9xmLA,"""Operation Epstein File"" 📃",2026-03-24T11:09:33Z
UCDkKxfpMF3XVMtFatEsEPVw,"I do believe… that Jesus didn’t carry his cross and had ingested sedatives, whilst having his own forces w/i the Roman guard.",2026-03-24T11:09:20Z
UCE0BJCpaVvS_Qi39cr-a8xg,Biden/Pelosi 2032😢✅️,2026-03-24T11:09:16Z
UCeZ8wi3BcmVPGCg2-Tcsrjw,"Everyone is so uptight and worried about ""boots on the ground"" soon there will only be smudges where boots once stood if they keep attacking people.",2026-03-24T11:09:14Z
UC84Zljqa1-9RbG95OLTWy3A,I do not think Iran will make a deal.They are f****** stupid level.The b******* you got too many bad potatoes in a good bag of potatoes.You'd waste them all,2026-03-24T11:09:06Z
UCBlZA-6pDktIcR1t9Xedd-Q,"tram,netan yahu is the worst leader today, the bringer of humanitarian disaster, bad economics throughout the world",2026-03-24T11:09:06Z
UC3gStt12f-nv2nQi5SynvHQ,Iran's IRGC has ‘Hidden’ Underground Missile City so US and Israel need to hunt these and launchers to wipe them out quicker ... seems like Iran has used Obama's and Biden's BILLIONS to spend on lots of missile and drone production and purchased a lot of gear for its oil from the likes of North Korea and China,2026-03-24T11:08:55Z
UCQxPW9nNsRtbSVF0_30TwIQ,"Which is worse, 'massively"" 'bigly', or 'obliterated'?",2026-03-24T11:08:53Z
UC_F7DhtJJQLjSc6q-CU6vFw,If iran fires fever missiles why cant the iron dome not stop them all?,2026-03-24T11:08:40Z
UC27OoEE_iSwFM2P1i85OwPQ,Iran can't be trusted. They'll say anything to buy more time. They need to be totally decapitated.,2026-03-24T11:08:38Z
UCDhJkGrtr0y8VJIV-T6svOA,"I thought the war was won 🇺🇸 the Iranian military Leaders, Air defense trucks, Navy boats 🛥️ I thought everything was decimated WHO TELLS THE TRUTH ANYMORE?????????????????🤥",2026-03-24T11:08:26Z
UCndtoVEiM7SZ8xub-NK5uBw,😂😂😂,2026-03-24T11:08:23Z
UCGjg8n063yfecoGe9po32Fg,Doesn't seem like a deal to me,2026-03-24T11:08:17Z
UClSxkyXrixsj2NI1CPKHXIw,Are they going to leave that evil regime in place,2026-03-24T11:07:59Z
UCYVtO98TSmgYUdEJsRgGFcg,"Ayatollahs are Terrorists and evil, making deals with them is wrong, they cheat.",2026-03-24T11:07:53Z
UCcFU2xbFSGKokRNh-AdHt8g,"Wow, it’s almost like Israel never should have attacked them in the first place",2026-03-24T11:07:50Z
UCXVPffkMNsfLwIKPe0oJIjw,"Which is worse, 'massively"" 'bigly', or 'obliterated'?",2026-03-24T11:07:47Z
UCu2YNC57Dtr6rmiQUfcCJWQ,I RAN I RAN so far away,2026-03-24T11:07:44Z
UC-DEXaDytVjmhKUesgiuEFQ,You reap what you sow..,2026-03-24T11:07:40Z
UCKTIgpPrZbHQ3NOIa2ySmFQ,That's the best gift for best people ever present,2026-03-24T11:07:32Z
